Timesteps,Eval/Return
80000,-27.2916666666668
160000,-37.91666666666694
239896,-38.33333333333363
319896,-39.16666666666695
399896,-39.16666666666696
479896,-38.33333333333362
559896,-38.33333333333363
639896,-38.33333333333361
719874,-39.16666666666696
799874,-40.0000000000003
879874,-40.0000000000003
959874,-40.0000000000003
1039874,-40.0000000000003
1119874,-40.0000000000003
1199874,-40.0000000000003
1279874,-40.0000000000003
1359874,-40.0000000000003
1439874,-40.0000000000003
1519874,-40.0000000000003
1599866,-40.0000000000003
1679866,-40.0000000000003
1759866,-40.0000000000003
1839866,-39.16666666666696
1919805,-39.58333333333363
1999805,-40.0000000000003
2079747,-40.0000000000003
2159673,-40.0000000000003
2239673,-40.0000000000003
2319673,-39.583333333333634
2399673,-38.333333333333634
2479673,-39.16666666666696
2559627,-40.0000000000003
2639627,-39.16666666666696
2719627,-37.91666666666695
2799407,-39.16666666666695
2879175,-33.75000000000022
2959175,-32.08333333333355
3039175,-33.750000000000234
3119175,-37.083333333333606
3199175,-33.75000000000022
3279175,-32.5000000000002
3359144,-32.91666666666689
3439144,-28.750000000000146
3519128,-25.41666666666677
3599128,-26.250000000000103
3679020,-25.416666666666767
3759020,-24.583333333333428
3839020,-22.0833333333334
3919020,-22.08333333333339
3999020,-22.083333333333428
4079020,-25.00000000000008
4159017,-23.33333333333341
4239017,-26.66666666666679
4319017,-24.166666666666757
4399017,-21.666666666666725
4479017,-20.41666666666669
4559017,-18.750000000000053
4639017,-16.66666666666667
4719017,-11.249999999999991
4799017,-11.66666666666668
4879017,-10.833333333333384
4959017,-5.833333333333381
5039017,-0.8333333333334414
5119017,-0.4166666666667368
5198743,-1.056932319443149e-13
5278626,2.083333333333193
5358509,4.583333333333134
5438509,2.4999999999998623
5518357,5.416666666666393
5598357,6.666666666666397
5678234,11.24999999999966
5758234,11.666666666666291
5838234,12.49999999999961
5918234,14.999999999999574
5998234,15.416666666666217
6078078,14.58333333333288
6158078,14.583333333332911
6238078,16.249999999999535
6318078,19.16666666666616
6397940,17.91666666666617
6477940,16.666666666666185
6557940,17.083333333332842
6637940,17.916666666666163
6717744,19.166666666666146
6797428,18.74999999999948
6877428,19.999999999999464
6957428,19.16666666666615
7037428,19.583333333332803
7117413,19.5833333333328
7197154,19.16666666666613
7277009,19.999999999999464
7357009,19.5833333333328
7436848,19.999999999999464
7516848,18.749999999999478
7596743,19.5833333333328
7676743,19.99999999999946
7756743,19.5833333333328
7836645,19.99999999999946
7916618,19.99999999999946
7996618,19.99999999999946
8076491,19.99999999999946
8156491,19.99999999999946
8236491,19.99999999999946
8316491,19.99999999999946
8396491,19.99999999999946
8476491,19.99999999999946
8556491,19.99999999999946
8636491,19.99999999999946
8716491,19.99999999999946
8796491,19.999999999999464
8876491,19.99999999999946
8956491,19.99999999999946
9036491,19.99999999999946
9116491,19.99999999999946
9196491,19.99999999999946
9276491,19.99999999999946
9356491,19.99999999999946
9436491,19.99999999999946
9516491,19.99999999999946
9596137,19.99999999999946
9676137,19.99999999999946
9756137,19.99999999999946
9836137,19.99999999999946
9916137,19.99999999999946
9996137,19.99999999999946
10076137,19.99999999999946
10156137,19.99999999999946
10236137,19.99999999999946
10316137,19.99999999999946
10396137,19.99999999999946
10476137,19.99999999999946
10556137,19.99999999999946
10636137,19.99999999999946
10716137,19.99999999999946
10795928,19.99999999999946
10875928,19.99999999999946
10955928,19.99999999999946
11035928,19.99999999999946
11115928,19.99999999999946
11195928,19.99999999999946
11275928,19.99999999999946
11355928,19.99999999999946
11435928,19.99999999999946
11515928,19.99999999999946
11595804,19.99999999999946
11675804,19.5833333333328
11755804,19.99999999999946
11835804,19.99999999999946
11915804,19.99999999999946
11995804,19.99999999999946
12075804,19.99999999999946
12155804,19.99999999999946
12235804,19.99999999999946
12315804,19.99999999999946
12395804,19.99999999999946
12475625,20.208333333332792
12555625,19.99999999999946
12635625,20.208333333332792
12715625,20.41666666666613
12795625,23.12499999999946
12875342,21.458333333332792
12955250,21.666666666666128
13035082,22.083333333332792
13115082,20.833333333332792
13195082,22.499999999999464
13275082,26.04166666666613
13355023,25.41666666666613
13434848,24.999999999999464
13514848,27.708333333332813
