Timesteps,Eval/Return
39943,-11.041666666666664
79924,-8.12499999999998
119877,-13.958333333333323
159817,-16.250000000000004
199498,-18.333333333333343
239443,-20.000000000000018
278983,-18.75000000000001
318904,-19.58333333333335
358628,-19.16666666666668
398455,-19.16666666666668
438179,-19.16666666666668
478014,-19.16666666666668
517907,-19.58333333333335
557552,-20.000000000000018
597348,-20.000000000000018
636823,-19.16666666666668
676459,-19.16666666666668
715764,-19.583333333333357
755208,-20.000000000000018
794959,-19.58333333333335
834381,-20.000000000000018
873747,-20.000000000000018
913150,-20.000000000000018
952918,-20.000000000000018
992301,-20.000000000000018
1031886,-20.000000000000018
1071551,-20.000000000000018
1110749,-20.000000000000018
1150102,-20.000000000000018
1189509,-19.58333333333335
1228648,-19.58333333333335
1267836,-20.000000000000018
1307223,-20.000000000000018
1346346,-19.58333333333335
1385729,-17.91666666666667
1425139,-18.333333333333343
1464349,-17.916666666666675
1503988,-18.333333333333343
1543223,-17.916666666666675
1582313,-17.08333333333334
1621712,-16.249999999999996
1661235,-13.749999999999991
1700552,-15.416666666666664
1740022,-11.666666666666648
1779068,-10.833333333333314
1818522,-14.166666666666664
1858003,-17.083333333333336
1897175,-17.08333333333334
1936797,-14.166666666666664
1975754,-12.49999999999998
2014454,-11.666666666666652
2054016,-11.249999999999984
2093055,-10.416666666666645
2132026,-7.916666666666647
2171292,-11.66666666666666
2210547,-11.666666666666655
2249531,-5.41666666666664
2288209,-8.333333333333307
2326878,-5.83333333333331
2366010,-3.9583333333333073
2405219,-2.0833333333333006
2444298,-2.0833333333333
2483329,-0.8333333333333058
2522623,0.4166666666666953
2561865,0.8333333333333538
2601150,1.0416666666666974
2640669,2.5000000000000204
2679669,2.5000000000000155
2718664,1.666666666666676
2758145,5.416666666666674
2797111,4.583333333333339
2835954,4.58333333333334
2874517,5.624999999999983
2913664,5.62499999999998
2952852,5.416666666666665
2992066,7.291666666666662
3031310,15.004166666666649
3070250,7.083333333333301
3109400,7.291666666666618
3148537,7.291666666666642
3187860,7.291666666666633
3226763,8.958333333333279
3266020,8.333333333333272
3305450,9.37499999999995
3344762,8.333333333333288
3383907,7.4999999999999645
3422970,6.874999999999922
3462533,8.749999999999924
3501785,8.749999999999922
3541192,7.916666666666568
3580525,7.499999999999932
3620045,8.958333333333252
3659649,8.541666666666567
3699100,8.958333333333231
3738507,18.25833333333324
3778263,9.999999999999906
3817822,8.124999999999893
3857550,8.95833333333322
3897102,9.374999999999876
3936936,9.37499999999988
3976743,10.62499999999987
4016527,10.62499999999986
4056170,9.166666666666536
4095549,10.833333333333206
4135128,9.166666666666526
4174629,9.37499999999987
4214008,8.333333333333202
4253533,8.74999999999988
4292539,11.458333333333186
4331747,11.041666666666517
4370834,13.333333333333185
4409744,18.82916666666654
