Timesteps,Eval/Return
2000,-19.250000000000007
42000,-16.499999999999993
82000,-17.250000000000007
122000,-17.25
162000,-17.75000000000001
202000,-19.000000000000007
242000,-19.000000000000007
282000,-17.75
322000,-17.75
362000,-17.75
402000,-15.74999999999999
442000,-16.999999999999996
482000,-12.499999999999982
522000,-10.99999999999998
562000,-7.749999999999972
602000,-8.249999999999975
642000,-3.499999999999973
682000,-6.499999999999974
722000,-8.749999999999964
762000,-8.499999999999972
802000,-6.9999999999999805
842000,-6.499999999999977
882000,-5.49999999999997
922000,-6.999999999999979
962000,-7.999999999999972
1002000,-6.999999999999974
1042000,-9.99999999999998
1082000,-5.499999999999973
1122000,-5.9999999999999725
1162000,-5.999999999999972
1202000,-7.499999999999972
1242000,-6.999999999999972
1282000,-4.999999999999976
1322000,-7.499999999999974
1362000,-6.499999999999976
1402000,-6.999999999999973
1442000,-5.999999999999975
1482000,-7.749999999999972
1522000,-5.749999999999974
1562000,-4.249999999999977
1602000,-7.499999999999976
1642000,-4.499999999999972
1682000,-8.499999999999977
1722000,-6.24999999999997
1762000,-2.999999999999975
1802000,-6.999999999999974
1842000,-5.499999999999973
1882000,-4.4999999999999805
1922000,-4.249999999999974
1962000,-6.74999999999997
2002000,-6.499999999999973
2042000,-4.749999999999974
2082000,-6.999999999999973
2122000,-5.999999999999976
2162000,-6.499999999999976
2202000,-5.999999999999979
2242000,-6.999999999999969
2282000,-7.249999999999976
2322000,-7.499999999999973
2362000,-3.999999999999975
2402000,-3.7499999999999702
2442000,-4.999999999999979
2482000,-6.249999999999984
2522000,-2.2499999999999725
2562000,-6.249999999999977
2602000,-3.4999999999999742
2642000,-4.499999999999977
2682000,-3.999999999999972
2722000,-3.999999999999974
2762000,-1.9999999999999745
2802000,-1.999999999999976
2842000,-6.749999999999976
2882000,-4.9999999999999725
2922000,-3.999999999999978
2962000,-4.249999999999974
3002000,-3.999999999999972
3042000,-3.9999999999999742
3082000,-1.4999999999999734
3122000,-2.999999999999966
3162000,-6.499999999999973
3202000,-4.499999999999971
3242000,-3.999999999999977
3282000,-4.499999999999972
3322000,-3.49999999999998
3362000,-3.49999999999998
3402000,-3.499999999999974
3442000,-2.9999999999999742
3482000,-3.4999999999999702
3522000,-4.999999999999972
3562000,-0.9999999999999724
3602000,-1.499999999999973
3642000,-2.4999999999999707
3682000,-0.4999999999999783
3722000,-1.9999999999999736
3762000,-3.4999999999999742
3802000,-2.499999999999976
3842000,-2.9999999999999765
3882000,-0.9999999999999758
3922000,-1.499999999999974
3962000,-2.499999999999976
4002000,-2.49999999999997
4042000,-1.499999999999976
4082000,-1.9999999999999691
4122000,-1.4999999999999754
4162000,-2.499999999999972
4202000,-2.9999999999999694
4242000,-2.499999999999976
4282000,-0.9999999999999728
4322000,-2.249999999999966
4362000,-2.7499999999999725
4402000,-2.99999999999997
4442000,-1.9999999999999711
4482000,-1.7499999999999705
4522000,-2.9999999999999725
4562000,-3.7499999999999742
4602000,-3.749999999999972
4642000,-2.7499999999999667
4682000,-1.749999999999972
4722000,-3.749999999999967
4762000,-3.4999999999999707
4802000,-0.2499999999999694
4842000,-2.999999999999972
4882000,-1.4999999999999665
4922000,-1.749999999999973
