Timesteps,Eval/Return
985,19.466666666666665
2084,19.36
3126,18.48333333333333
4313,47.34
5418,17.919999999999998
6574,14.0
7627,17.40909090909091
8845,18.236363636363635
10179,18.25
11368,35.81538461538461
12578,19.37272727272727
13807,14.22
14822,22.4
15945,17.19
17318,19.3
18421,16.23846153846154
19731,19.29090909090909
20781,15.245454545454544
21899,18.41
23153,12.079999999999997
24217,12.641666666666666
25273,19.418181818181814
26291,18.52
27432,15.01
28523,17.06153846153846
29600,18.25454545454545
30841,14.627272727272723
31898,18.40909090909091
32933,43.054545454545455
34067,18.2
35103,18.6
36250,16.049999999999997
37377,16.389999999999997
38449,19.5
39528,19.399999999999995
40792,17.684615384615384
41730,10.149999999999997
42727,18.45
43980,19.366666666666664
44997,17.359999999999996
45960,19.6
46974,18.518181818181816
48076,14.333333333333329
49211,18.627272727272725
50295,40.33636363636363
51357,17.029411764705884
52388,17.509999999999998
53332,21.49
54440,16.25
55585,18.54166666666666
56858,19.5
58026,15.77272727272727
58978,19.54
59941,19.5
60947,21.55
61973,21.225
62966,16.838461538461537
63853,13.329999999999998
64898,19.536363636363635
65803,19.57
66840,18.4
67699,46.55
68773,13.945454545454544
70026,19.379999999999995
71259,20.36
72294,16.00833333333333
73320,17.49
74417,19.46
75456,14.449999999999998
76516,18.48333333333333
77446,19.559999999999995
78487,18.707692307692305
79464,18.56
80505,21.4
81492,19.38181818181818
82442,21.175
83418,51.45
84357,13.015384615384612
85427,18.44
86448,18.38
87475,18.63636363636364
88471,16.35
89491,18.33
90510,14.429999999999996
91616,19.42727272727273
92709,43.35999999999999
93651,20.49
94583,18.29
95629,19.308333333333337
96645,21.469999999999995
97728,19.379999999999995
98700,18.527272727272724
99809,15.772727272727272
100971,19.51818181818182
101879,19.51
102957,13.649999999999997
103748,17.54
104724,16.827272727272728
105633,19.51818181818182
106474,23.57
107334,18.61818181818182
108144,16.423076923076927
109178,20.49
110183,17.928571428571423
111266,19.55
112216,18.645454545454545
113274,19.469999999999995
