Timesteps,Eval/Return
40000,-17.500000000000018
80000,-17.291666666666675
120000,-19.58333333333335
160000,-20.000000000000018
200000,-19.16666666666668
240000,-20.000000000000018
280000,-20.000000000000018
319946,-19.58333333333335
359854,-19.58333333333335
399854,-19.58333333333335
439835,-19.583333333333357
479835,-19.58333333333335
519835,-19.58333333333335
559835,-20.000000000000018
599835,-20.000000000000018
639835,-20.000000000000018
679835,-19.58333333333335
719835,-20.000000000000018
759835,-20.000000000000018
799835,-20.000000000000018
839821,-19.58333333333335
879714,-19.58333333333335
919714,-20.000000000000018
959714,-18.75000000000001
999702,-20.000000000000018
1039702,-19.58333333333335
1079702,-20.000000000000018
1119702,-19.58333333333335
1159702,-20.000000000000018
1199702,-20.000000000000018
1239702,-19.16666666666668
1279702,-19.58333333333335
1319702,-20.000000000000018
1359702,-19.58333333333335
1399702,-20.000000000000018
1439648,-19.58333333333335
1479581,-19.58333333333335
1519581,-20.000000000000018
1559581,-19.58333333333335
1599581,-19.58333333333335
1639581,-19.58333333333335
1679568,-20.000000000000018
1719568,-20.000000000000018
1759568,-18.75000000000001
1799548,-20.000000000000018
1839548,-19.58333333333335
1879548,-19.58333333333335
1919548,-19.16666666666668
1959548,-19.16666666666668
1999548,-20.000000000000018
2039548,-19.16666666666668
2079537,-17.500000000000004
2119537,-18.333333333333343
2159537,-18.333333333333343
2199537,-18.75000000000001
2239537,-20.000000000000018
2279510,-19.16666666666668
2319493,-17.083333333333336
2359493,-19.16666666666668
2399493,-16.250000000000007
2439493,-17.500000000000004
2479493,-15.833333333333336
2519493,-14.999999999999991
2559493,-17.08333333333334
2599493,-14.583333333333329
2639493,-15.833333333333334
2679452,-13.333333333333329
2719452,-12.916666666666652
2759452,-12.08333333333332
2799452,-10.833333333333314
2839452,-10.833333333333307
2879452,-10.83333333333332
2919452,-11.666666666666655
2959452,-9.166666666666648
2999452,-9.166666666666645
3039452,-6.66666666666664
3079452,-10.416666666666654
3119452,-6.249999999999976
3159452,-3.333333333333311
3199452,-3.749999999999973
3239452,-6.66666666666664
3279452,-4.16666666666664
3319452,-5.833333333333314
3359452,-4.583333333333313
3399452,-4.999999999999974
3439452,-1.2499999999999725
3479452,-3.749999999999971
3519452,-1.666666666666635
3559452,-2.9166666666666408
3599452,-1.666666666666635
3639452,-3.333333333333304
3679452,-0.833333333333312
3719452,-3.333333333333306
3759452,2.7937143339447815e-14
3799452,-1.2499999999999758
3839452,-0.4166666666666352
3879452,-0.4166666666666412
3919452,0.4166666666667006
3959452,-0.8333333333333038
3999452,1.250000000000018
