Timesteps,Eval/Return
39982,-12.708333333333334
79979,-14.999999999999998
119929,-19.58333333333335
159863,-18.75000000000001
199829,-19.79166666666669
239829,-20.000000000000018
279819,-20.20833333333336
319737,-20.000000000000018
359737,-20.000000000000018
399646,-20.000000000000018
439488,-19.58333333333335
479317,-19.58333333333335
519140,-18.333333333333343
559038,-19.16666666666668
599038,-18.75000000000001
638667,-20.000000000000018
678400,-19.16666666666668
718284,-19.16666666666668
758038,-18.75000000000001
797888,-19.16666666666668
837787,-19.58333333333335
877667,-19.58333333333335
917596,-20.000000000000018
957280,-19.58333333333335
997113,-18.75000000000001
1036803,-18.333333333333343
1076601,-18.333333333333343
1116561,-18.75000000000001
1156175,-19.16666666666668
1195878,-18.75000000000001
1235795,-18.75000000000001
1275738,-18.75000000000001
1315460,-19.16666666666668
1355369,-18.333333333333343
1394964,-17.916666666666675
1434866,-18.333333333333343
1474684,-17.500000000000004
1514421,-16.458333333333332
1553957,-13.33333333333332
1593851,-15.416666666666664
1633732,-11.666666666666645
1673280,-11.24999999999998
1712784,-10.833333333333307
1752759,-11.24999999999998
1792531,-9.999999999999975
1832423,-10.833333333333307
1872123,-9.583333333333306
1911756,-9.374999999999972
1951414,-7.499999999999979
1991320,-9.583333333333307
2031037,-9.999999999999972
2070794,-6.666666666666642
2110216,-3.541666666666643
2150005,-7.083333333333311
2189358,-6.666666666666642
2228966,-5.833333333333311
2268704,-2.9166666666666408
2308331,-1.04166666666664
2347969,-0.416666666666634
2387770,-3.749999999999971
2427469,1.2500000000000318
2467397,3.0938214952887704e-14
2506899,0.8333333333333565
2546514,4.583333333333324
2586247,2.500000000000003
2625923,3.958333333333318
2665351,4.166666666666655
2705177,3.749999999999999
2744573,4.791666666666642
2784335,3.749999999999992
2823696,5.416666666666647
2863299,8.333333333333272
2902741,6.041666666666649
2942199,7.083333333333293
2981639,7.708333333333285
3021331,8.749999999999948
3060379,7.708333333333255
3099950,7.499999999999926
3139419,7.2916666666666
3179181,9.166666666666574
3218980,8.74999999999992
3258599,8.958333333333243
3298118,7.916666666666591
3337630,7.916666666666586
3377518,9.9999999999999
3417034,9.374999999999888
3456774,9.583333333333218
3496412,9.583333333333206
3535925,9.583333333333217
3575718,9.166666666666565
3615551,9.166666666666536
3655358,9.374999999999874
3694896,9.791666666666554
3734593,9.791666666666536
3774441,9.791666666666533
3814225,8.95833333333323
3853958,9.791666666666533
3893804,9.791666666666533
3933602,9.166666666666538
3973528,18.18749999999986
4013430,9.99999999999988
4053323,9.791666666666536
4093247,9.166666666666544
4133227,10.208333333333195
4172881,9.999999999999872
4212716,9.374999999999869
4252648,9.999999999999869
4292648,9.999999999999863
