Timesteps,Eval/Return
40000,-17.916666666666682
80000,-17.916666666666686
120000,-20.20833333333337
160000,-20.625000000000032
200000,-22.08333333333337
240000,-19.37500000000002
280000,-20.625000000000043
320000,-20.000000000000025
360000,-21.45833333333337
400000,-22.50000000000005
440000,-19.375000000000018
480000,-20.41666666666668
520000,-18.750000000000025
560000,-22.70833333333336
600000,-19.16666666666669
640000,-23.958333333333385
680000,-22.70833333333337
720000,-20.000000000000025
760000,-19.375000000000025
800000,-24.375000000000025
840000,-18.75000000000001
880000,-19.583333333333357
920000,-22.291666666666696
960000,-19.16666666666669
1000000,-19.58333333333335
1040000,-19.37500000000002
1080000,-18.958333333333343
1120000,-19.375000000000025
1160000,-20.83333333333336
1200000,-19.58333333333335
1240000,-19.79166666666669
1280000,-20.000000000000018
1320000,-19.79166666666669
1360000,-19.16666666666668
1400000,-19.375000000000025
1440000,-20.20833333333336
1480000,-19.16666666666668
1520000,-21.250000000000025
1560000,-18.958333333333343
1600000,-20.000000000000018
1640000,-19.375000000000018
1680000,-20.000000000000018
1720000,-19.79166666666669
1760000,-19.58333333333335
1800000,-20.000000000000025
1840000,-20.625000000000025
1880000,-20.625000000000018
1920000,-21.041666666666696
1960000,-21.87500000000003
2000000,-20.20833333333336
2040000,-21.041666666666696
2080000,-20.20833333333336
2120000,-18.75000000000001
2160000,-20.416666666666696
2200000,-19.583333333333357
2240000,-21.6666666666667
2280000,-20.83333333333336
2320000,-18.750000000000018
2360000,-21.458333333333368
2400000,-19.79166666666669
2440000,-19.58333333333336
2480000,-19.58333333333335
2520000,-18.958333333333343
2560000,-20.20833333333336
2600000,-20.41666666666669
2640000,-20.625000000000025
2680000,-20.208333333333357
2720000,-19.58333333333335
2760000,-19.16666666666668
2800000,-20.208333333333357
2840000,-19.79166666666669
2880000,-19.79166666666669
2920000,-20.833333333333364
2960000,-18.333333333333343
3000000,-20.000000000000018
3040000,-19.583333333333357
3080000,-18.958333333333357
3120000,-20.41666666666669
3160000,-20.000000000000018
3200000,-19.58333333333335
3240000,-19.58333333333335
3280000,-20.625000000000025
3320000,-19.58333333333335
3360000,-20.000000000000025
3400000,-19.16666666666668
3440000,-20.833333333333368
3480000,-20.20833333333336
3520000,-20.208333333333357
3560000,-19.16666666666668
3600000,-19.58333333333335
3640000,-19.79166666666669
3680000,-19.58333333333335
3720000,-19.16666666666668
3760000,-20.416666666666696
3800000,-19.79166666666669
3840000,-20.20833333333336
3880000,-20.62500000000003
3920000,-20.000000000000025
3960000,-20.833333333333368
4000000,-19.375000000000018
4040000,-21.0416666666667
4080000,-18.958333333333343
4120000,-20.41666666666669
4160000,-19.58333333333335
4200000,-20.208333333333357
4240000,-18.958333333333343
4280000,-19.58333333333335
4320000,-20.20833333333336
4360000,-20.20833333333336
4400000,-19.16666666666668
4440000,-18.958333333333343
4480000,-18.75000000000001
4520000,-19.16666666666669
4560000,-22.08333333333337
4600000,-20.20833333333336
4640000,-20.000000000000025
4680000,-19.583333333333357
4720000,-19.79166666666669
4760000,-20.20833333333336
4800000,-19.375000000000018
4840000,-20.625000000000032
4880000,-20.000000000000018
4920000,-20.00000000000003
4960000,-19.79166666666669
5000000,-19.16666666666668
5040000,-19.375000000000018
5080000,-20.000000000000018
5120000,-20.000000000000018
5160000,-19.58333333333335
5200000,-19.79166666666669
5240000,-19.16666666666668
5280000,-19.58333333333335
5320000,-20.000000000000025
5360000,-20.000000000000025
5400000,-19.79166666666668
5440000,-19.16666666666669
5480000,-20.000000000000018
5520000,-20.833333333333368
5560000,-20.000000000000025
5600000,-20.62500000000003
5640000,-20.208333333333357
5680000,-20.20833333333336
5720000,-20.41666666666669
5760000,-19.58333333333335
5800000,-19.79166666666669
5840000,-20.62500000000003
5880000,-20.208333333333357
5920000,-19.375000000000018
5960000,-19.16666666666668
6000000,-20.208333333333357
6040000,-20.41666666666669
6080000,-20.41666666666669
6120000,-19.583333333333357
6160000,-20.208333333333357
6200000,-20.000000000000025
6240000,-19.58333333333335
6280000,-20.625000000000025
6320000,-19.79166666666669
6360000,-20.000000000000018
6400000,-19.375000000000018
6440000,-18.958333333333343
6480000,-20.000000000000018
6520000,-20.000000000000025
6560000,-19.375000000000018
6600000,-19.16666666666668
6640000,-20.000000000000018
6680000,-20.208333333333357
6720000,-20.208333333333357
6760000,-20.000000000000025
6800000,-20.000000000000025
6840000,-19.375000000000018
6880000,-20.62500000000003
6920000,-19.583333333333357
6960000,-19.58333333333335
7000000,-20.208333333333357
7040000,-20.62500000000003
7080000,-18.750000000000018
7120000,-20.208333333333357
7160000,-20.000000000000018
7200000,-19.58333333333335
7240000,-20.000000000000018
7280000,-18.75000000000001
7320000,-19.583333333333357
7360000,-19.583333333333357
7400000,-18.75000000000001
7440000,-19.79166666666669
7480000,-20.208333333333357
7520000,-19.375000000000018
7560000,-18.95833333333335
7600000,-19.583333333333357
7640000,-19.58333333333335
7680000,-19.375000000000018
7720000,-18.75000000000001
7760000,-19.58333333333335
7800000,-19.16666666666668
7840000,-18.95833333333335
7880000,-19.79166666666669
7920000,-20.000000000000018
7960000,-20.416666666666696
8000000,-19.583333333333343
8040000,-18.750000000000018
8080000,-18.75000000000001
8120000,-20.41666666666669
8160000,-18.75000000000001
8200000,-20.000000000000018
8240000,-19.58333333333335
8280000,-19.58333333333335
8320000,-20.000000000000018
8360000,-19.79166666666669
8400000,-20.208333333333357
8440000,-19.583333333333357
8480000,-20.833333333333364
8520000,-19.79166666666669
8560000,-19.583333333333357
8600000,-20.416666666666693
8640000,-20.208333333333357
8680000,-19.79166666666668
8720000,-20.208333333333357
8760000,-19.583333333333357
8800000,-19.58333333333335
8840000,-19.16666666666668
8880000,-19.79166666666669
8920000,-20.000000000000018
8960000,-20.208333333333357
9000000,-19.58333333333335
9040000,-19.79166666666669
9080000,-20.000000000000018
9120000,-19.375000000000018
9160000,-19.79166666666668
9200000,-20.000000000000025
9240000,-20.000000000000025
9280000,-19.58333333333335
9320000,-20.000000000000025
9360000,-18.54166666666668
9400000,-19.79166666666669
9440000,-18.54166666666668
9480000,-18.75000000000001
9520000,-20.208333333333357
9560000,-19.58333333333335
9600000,-18.54166666666668
9640000,-19.583333333333357
9680000,-18.54166666666668
9720000,-18.75000000000001
9760000,-19.58333333333335
9800000,-19.79166666666669
9840000,-20.000000000000025
9880000,-19.58333333333335
9920000,-19.58333333333335
9960000,-19.375000000000018
10000000,-20.208333333333368
10040000,-19.58333333333335
10080000,-19.79166666666669
10120000,-20.000000000000025
10160000,-20.000000000000018
10200000,-19.16666666666668
10240000,-18.54166666666668
10280000,-19.16666666666668
10320000,-19.58333333333336
10360000,-20.000000000000018
10400000,-19.16666666666668
10440000,-19.375000000000018
10480000,-20.000000000000018
10520000,-19.58333333333335
10560000,-19.16666666666668
10600000,-20.208333333333357
10640000,-19.58333333333335
10680000,-19.375000000000018
10720000,-19.58333333333335
10760000,-19.375000000000018
